	Sujeto	canal	media	mediana	dataset	etapa	Q99	Q1
1288	sub-225	C3	0.04257476635514019	0.039	UBA	N2	0.09973000000000003	0.01227
1289	sub-225	C3	0.097	0.097	UBA	W	0.36996000000000023	0.006
1290	sub-225	C3	0.05332386363636365	0.0505	UBA	R	0.11425	0.02
1291	sub-225	C3	0.16994666666666666	0.181	UBA	N1	0.31012000000000006	0.01222
1292	sub-225	Cz	0.03383177570093458	0.032	UBA	N2	0.07573000000000002	0.00827
1293	sub-225	Cz	0.0795	0.0795	UBA	W	0.33091000000000015	0.00674
1294	sub-225	Cz	0.05210795454545454	0.051	UBA	R	0.11274999999999999	0.01275
1295	sub-225	Cz	0.17678666666666662	0.18	UBA	N1	0.3353200000000002	0.01048
1296	sub-225	C4	0.039446261682242995	0.037	UBA	N2	0.08646000000000004	0.012
1297	sub-225	C4	0.15100000000000002	0.15100000000000002	UBA	W	0.44291000000000014	0.012549999999999999
1298	sub-225	C4	0.05450568181818182	0.052	UBA	R	0.12875	0.02625
1299	sub-225	C4	0.17536	0.184	UBA	N1	0.32260000000000005	0.03696
1300	sub-225	Pz	0.03655373831775702	0.035	UBA	N2	0.08465000000000009	0.01
1301	sub-225	Pz	0.1825	0.1825	UBA	W	0.4688300000000001	0.0054800000000000005
1302	sub-225	Pz	0.05689204545454545	0.052	UBA	R	0.1415	0.0315
1303	sub-225	Pz	0.17274666666666666	0.174	UBA	N1	0.3517800000000003	0.01422
1304	sub-226	Fz	0.030957698815566835	0.027	UBA	N2	0.09	0.007
1305	sub-226	Fz	0.0835	0.0835	UBA	W	0.56631	0.004
1306	sub-226	Fz	0.08197931034482758	0.077	UBA	R	0.23660000000000003	0.0077599999999999995
1307	sub-226	Fz	0.0975064935064935	0.077	UBA	N1	0.24663999999999994	0.009559999999999999
1308	sub-226	FC1	0.031106598984771573	0.028	UBA	N2	0.08010000000000002	0.007
1309	sub-226	FC1	0.087	0.087	UBA	W	0.58901	0.004
1310	sub-226	FC1	0.08726896551724138	0.082	UBA	R	0.27216000000000007	0.00732
1311	sub-226	FC1	0.10235064935064936	0.082	UBA	N1	0.24323999999999998	0.00728
1312	sub-226	FC5	0.03627580372250423	0.032	UBA	N2	0.10730000000000006	0.006
1313	sub-226	FC5	0.049	0.049	UBA	W	0.46087	0.004
1314	sub-226	FC5	0.1003241379310345	0.094	UBA	R	0.3264	0.00632
1315	sub-226	FC5	0.09175324675324675	0.072	UBA	N1	0.23967999999999995	0.00776
1316	sub-226	C3	0.034576988155668356	0.03	UBA	N2	0.1094000000000001	0.006900000000000001
1317	sub-226	C3	0.0955	0.0955	UBA	W	0.6160500000000001	0.004
1318	sub-226	C3	0.11977931034482758	0.112	UBA	R	0.3811200000000001	0.008199999999999999
1319	sub-226	C3	0.10044155844155846	0.078	UBA	N1	0.2486399999999998	0.01032
1320	sub-226	Cz	0.03161421319796954	0.028	UBA	N2	0.0974000000000001	0.006900000000000001
1321	sub-226	Cz	0.107	0.107	UBA	W	0.6867500000000001	0.00413
1322	sub-226	Cz	0.10286896551724138	0.095	UBA	R	0.3240000000000002	0.007639999999999999
1323	sub-226	Cz	0.1060909090909091	0.089	UBA	N1	0.2535599999999999	0.0098
1324	sub-226	C4	0.04444331641285956	0.041	UBA	N2	0.11210000000000002	0.0129
1325	sub-226	C4	0.145	0.145	UBA	W	0.66483	0.00513
1326	sub-226	C4	0.11384137931034484	0.104	UBA	R	0.3086000000000001	0.01888
1327	sub-226	C4	0.12700000000000003	0.125	UBA	N1	0.2639999999999996	0.01552
1328	sub-226	Pz	0.055680203045685286	0.048	UBA	N2	0.24770000000000017	0.015
1329	sub-226	Pz	0.319	0.319	UBA	W	0.82509	0.00813
1330	sub-226	Pz	0.22090344827586206	0.19	UBA	R	0.5374000000000001	0.04208
1331	sub-226	Pz	0.12996103896103894	0.136	UBA	N1	0.27527999999999975	0.01676
1332	sub-237	Fz	0.055213235294117646	0.049	UBA	N2	0.15651000000000004	0.013
1333	sub-237	Fz	0.302	0.302	UBA	W	0.55644	0.004
1334	sub-237	Fz	0.052288732394366204	0.039	UBA	R	0.23848000000000025	0.005
1335	sub-237	Fz	0.10354255319148935	0.083	UBA	N1	0.26518999999999987	0.01079
1336	sub-237	FC1	0.05596568627450981	0.0525	UBA	N2	0.141	0.013
1337	sub-237	FC1	0.4	0.4	UBA	W	0.603	0.004
1338	sub-237	FC1	0.055429577464788736	0.042	UBA	R	0.24755000000000016	0.00541
1339	sub-237	FC1	0.10885106382978725	0.0975	UBA	N1	0.26555999999999996	0.00779
1340	sub-237	FC5	0.07191911764705883	0.068	UBA	N2	0.17793	0.01507
1341	sub-237	FC5	0.324	0.324	UBA	W	0.54986	0.003
1342	sub-237	FC5	0.05461971830985916	0.044	UBA	R	0.2410600000000001	0.004
1343	sub-237	FC5	0.10204255319148935	0.096	UBA	N1	0.24225999999999986	0.00672
1344	sub-237	C3	0.06078921568627451	0.06	UBA	N2	0.13379000000000002	0.01207
1345	sub-237	C3	0.433	0.433	UBA	W	0.6160199999999999	0.004
1346	sub-237	C3	0.06143661971830986	0.049	UBA	R	0.26072000000000006	0.00441
1347	sub-237	C3	0.1093936170212766	0.104	UBA	N1	0.2569099999999999	0.00693
1348	sub-237	Cz	0.05299264705882353	0.051	UBA	N2	0.11786	0.01207
1349	sub-237	Cz	0.439	0.439	UBA	W	0.6321599999999999	0.0051400000000000005
1350	sub-237	Cz	0.05954225352112676	0.0445	UBA	R	0.25726000000000004	0.00541
1351	sub-237	Cz	0.11586170212765962	0.11	UBA	N1	0.28160999999999986	0.01179
1352	sub-237	C4	0.06236029411764707	0.06	UBA	N2	0.14693	0.01
1353	sub-237	C4	0.402	0.402	UBA	W	0.6165799999999999	0.01214
1354	sub-237	C4	0.07040140845070422	0.058	UBA	R	0.2822400000000001	0.00682
1355	sub-237	C4	0.10959574468085108	0.098	UBA	N1	0.25660999999999984	0.01186
1356	sub-237	Pz	0.05661519607843137	0.055	UBA	N2	0.14337000000000005	0.007
1357	sub-237	Pz	0.475	0.475	UBA	W	0.63	0.0071400000000000005
1358	sub-237	Pz	0.08378873239436621	0.07050000000000001	UBA	R	0.35313	0.007
1359	sub-237	Pz	0.11797872340425532	0.116	UBA	N1	0.24556999999999965	0.012
